Time                 Temp C   Temp F 
2016-04-20 11:10:04  14.562  58.2116
2016-04-20 11:20:04  14.5  58.1
2016-04-20 11:30:04  14.75  58.55
2016-04-20 11:40:04  15.312  59.5616
2016-04-20 11:50:04  15.375  59.675
2016-04-20 12:00:05  15.625  60.125
2016-04-20 12:10:04  15.75  60.35
2016-04-20 12:20:04  15.812  60.4616
2016-04-20 12:30:05  16  60.8
2016-04-20 12:40:04  16.5  61.7
2016-04-20 12:50:05  16.562  61.8116
2016-04-20 13:00:05  17.187  62.9366
2016-04-20 13:10:04  17.062  62.7116
2016-04-20 13:20:04  16.812  62.2616
2016-04-20 13:30:04  17.687  63.8366
2016-04-20 13:40:05  17.625  63.725
2016-04-20 13:40:05  17.625  63.725
2016-04-20 13:50:04  18.25  64.85
2016-04-20 14:00:04  18.812  65.8616
2016-04-20 14:10:04  18.437  65.1866
2016-04-20 14:20:04  18.875  65.975
2016-04-20 14:30:04  19  66.2
2016-04-20 14:40:04  19  66.2
2016-04-20 14:50:05  20.312  68.5616
2016-04-20 15:00:04  20.75  69.35
2016-04-20 15:10:04  21.625  70.925
2016-04-20 15:20:04  22.5  72.5
2016-04-20 15:30:04  23.75  74.75
2016-04-20 15:40:04  23.875  74.975
2016-04-20 15:50:04  28.312  82.9616
2016-04-20 16:00:04  29.562  85.2116
2016-04-20 16:10:04  28.25  82.85
2016-04-20 16:20:05  30.437  86.7866
2016-04-20 16:30:04  31.75  89.15
2016-04-20 16:40:04  33.5  92.3
2016-04-20 16:50:04  37.312  99.1616
2016-04-20 17:00:04  37.687  99.8366
2016-04-20 17:10:04  37.5  99.5
2016-04-20 17:20:04  35.062  95.1116
2016-04-20 17:30:04  36.312  97.3616
2016-04-20 17:40:04  35.937  96.6866
2016-04-20 17:50:04  38.25  100.85
2016-04-20 18:00:04  39.562  103.2116
2016-04-20 18:10:04  38.312  100.9616
2016-04-20 18:20:04  37.437  99.3866
2016-04-20 18:30:04  37.25  99.05
2016-04-20 18:40:04  37.062  98.7116
2016-04-20 18:50:05  34.437  93.9866
2016-04-20 19:00:04  34.562  94.2116
2016-04-20 19:10:04  33.437  92.1866
2016-04-20 19:20:04  29.5  85.1
2016-04-20 19:30:04  24.125  75.425
2016-04-20 19:40:04  19.75  67.55
2016-04-20 19:50:04  17.875  64.175
2016-04-20 20:00:04  16.812  62.2616
2016-04-20 20:10:04  15.875  60.575
2016-04-20 20:20:04  15.312  59.5616
2016-04-20 20:30:04  14.937  58.8866
2016-04-20 20:40:04  14.25  57.65
2016-04-20 20:50:05  14.25  57.65
2016-04-20 21:00:04  14.062  57.3116
2016-04-20 21:10:04  13.562  56.4116
2016-04-20 21:20:04  13.312  55.9616
2016-04-20 21:30:04  13.062  55.5116
2016-04-20 21:40:04  12.687  54.8366
2016-04-20 21:50:05  12.437  54.3866
2016-04-20 22:00:04  12.437  54.3866
2016-04-20 22:10:04  11.937  53.4866
2016-04-20 22:20:04  11.937  53.4866
2016-04-20 22:30:04  11.5  52.7
2016-04-20 22:40:04  11.187  52.1366
2016-04-20 22:50:04  10.875  51.575
2016-04-20 23:00:04  10.75  51.35
2016-04-20 23:10:04  10.562  51.0116
2016-04-20 23:20:04  10.687  51.2366
2016-04-20 23:30:04  10.437  50.7866
2016-04-20 23:40:04  9.875  49.775
2016-04-20 23:50:04  9.375  48.875
2016-04-21 00:00:04  9.312  48.7616
2016-04-21 00:10:04  9.5  49.1
2016-04-21 00:20:04  9.562  49.2116
2016-04-21 00:30:04  9.687  49.4366
2016-04-21 00:40:04  9.25  48.65
2016-04-21 00:50:04  9.437  48.9866
2016-04-21 00:50:04  9.437  48.9866
2016-04-21 01:00:04  8.75  47.75
2016-04-21 01:10:04  8.187  46.7366
2016-04-21 01:20:04  7.937  46.2866
2016-04-21 01:30:04  7.437  45.3866
2016-04-21 01:40:04  7.75  45.95
2016-04-21 01:50:04  7.812  46.0616
2016-04-21 02:00:04  7.812  46.0616
2016-04-21 02:10:04  7.687  45.8366
2016-04-21 02:20:04  7.75  45.95
2016-04-21 02:30:04  7.625  45.725
2016-04-21 02:40:04  7.5  45.5
2016-04-21 02:50:04  7  44.6
2016-04-21 03:00:04  6.812  44.2616
2016-04-21 03:10:03  7.125  44.825
2016-04-21 03:20:04  7.125  44.825
2016-04-21 03:30:04  7  44.6
2016-04-21 03:40:03  6.687  44.0366
2016-04-21 03:50:04  6.187  43.1366
2016-04-21 04:00:04  6.125  43.025
2016-04-21 04:10:04  6.25  43.25
2016-04-21 04:20:04  6.062  42.9116
2016-04-21 04:30:03  6.375  43.475
2016-04-21 04:40:05  6.312  43.3616
2016-04-21 04:50:04  5.75  42.35
2016-04-21 05:00:04  6.25  43.25
2016-04-21 05:10:04  6.562  43.8116
2016-04-21 05:20:03  6.187  43.1366
2016-04-21 05:30:04  6.437  43.5866
2016-04-21 05:40:03  6.375  43.475
2016-04-21 05:50:04  5.75  42.35
2016-04-21 06:00:04  5.687  42.2366
2016-04-21 06:10:04  6.062  42.9116
2016-04-21 06:20:04  5.5  41.9
2016-04-21 06:30:04  5.062  41.1116
2016-04-21 06:40:04  5.687  42.2366
2016-04-21 06:50:04  6.312  43.3616
2016-04-21 07:00:04  7  44.6
2016-04-21 07:10:04  7.312  45.1616
2016-04-21 07:20:04  7.625  45.725
2016-04-21 07:30:04  8.125  46.625
2016-04-21 07:40:04  8.125  46.625
2016-04-21 07:50:04  8.562  47.4116
2016-04-21 08:00:05  9.312  48.7616
2016-04-21 08:10:04  9.75  49.55
2016-04-21 08:20:04  10.25  50.45
2016-04-21 08:30:04  11  51.8
2016-04-21 08:40:04  11.25  52.25
2016-04-21 08:50:04  11.75  53.15
2016-04-21 09:00:04  11.937  53.4866
2016-04-21 09:10:04  12.375  54.275
2016-04-21 09:20:05  12.375  54.275
2016-04-21 09:30:04  13.25  55.85
2016-04-21 09:40:04  14  57.2
2016-04-21 09:50:04  14.25  57.65
2016-04-21 10:00:04  14.937  58.8866
2016-04-21 10:10:04  15.312  59.5616
2016-04-21 10:20:04  15.5  59.9
2016-04-21 10:30:04  16.562  61.8116
2016-04-21 10:40:05  16.937  62.4866
2016-04-21 10:50:05  18.187  64.7366
2016-04-21 10:50:05  18.187  64.7366
2016-04-21 11:00:05  18.5  65.3
2016-04-21 11:10:04  18.937  66.0866
2016-04-21 11:20:04  19.25  66.65
2016-04-21 11:30:04  19.937  67.8866
2016-04-21 11:40:04  19.937  67.8866
2016-04-21 11:50:05  20.562  69.0116
2016-04-21 12:00:04  20.562  69.0116
2016-04-21 12:10:04  20.562  69.0116
2016-04-21 12:20:04  21.125  70.025
2016-04-21 12:30:04  22.187  71.9366
2016-04-21 12:40:04  22.562  72.6116
2016-04-21 12:50:04  22.812  73.0616
2016-04-21 13:00:04  22.625  72.725
2016-04-21 13:10:05  22.687  72.8366
2016-04-21 13:20:04  22.562  72.6116
2016-04-21 13:30:04  23.312  73.9616
2016-04-21 13:40:05  23.187  73.7366
2016-04-21 13:50:05  24.125  75.425
2016-04-21 14:00:05  24.187  75.5366
2016-04-21 14:10:05  24.125  75.425
2016-04-21 14:20:05  25.25  77.45
2016-04-21 14:30:04  24.562  76.2116
2016-04-21 14:40:04  25.062  77.1116
2016-04-21 14:50:04  25.437  77.7866
2016-04-21 15:00:04  25.562  78.0116
2016-04-21 15:10:05  25.75  78.35
2016-04-21 15:20:05  27.312  81.1616
2016-04-21 15:30:05  27.312  81.1616
2016-04-21 15:40:04  26.125  79.025
2016-04-21 15:50:04  26.125  79.025
2016-04-21 16:00:04  26.687  80.0366
2016-04-21 16:10:05  30.25  86.45
2016-04-21 16:20:04  30.125  86.225
2016-04-21 16:30:05  31.937  89.4866
2016-04-21 16:40:04  33  91.4
2016-04-21 16:50:04  36.875  98.375
2016-04-21 17:00:05  30.75  87.35
2016-04-21 17:10:04  29.062  84.3116
2016-04-21 17:20:05  27.312  81.1616
2016-04-21 17:30:04  25.375  77.675
2016-04-21 17:40:04  25.687  78.2366
2016-04-21 17:50:04  25.75  78.35
2016-04-21 18:00:04  32.437  90.3866
2016-04-21 18:10:04  26.437  79.5866
2016-04-21 18:20:04  24.937  76.8866
2016-04-21 18:30:04  24.187  75.5366
2016-04-21 18:40:04  23.875  74.975
2016-04-21 18:50:04  23.375  74.075
2016-04-21 19:00:04  23  73.4
2016-04-21 19:10:05  22.5  72.5
2016-04-21 19:20:04  22.437  72.3866
2016-04-21 19:30:04  21.812  71.2616
2016-04-21 19:40:04  21.562  70.8116
2016-04-21 19:50:04  21.375  70.475
2016-04-21 20:00:05  21.437  70.5866
2016-04-21 20:10:04  21.312  70.3616
2016-04-21 20:20:05  21.312  70.3616
2016-04-21 20:30:04  21.312  70.3616
2016-04-21 20:40:04  21.312  70.3616
2016-04-21 20:50:04  21.375  70.475
2016-04-21 21:00:04  21.312  70.3616
2016-04-21 21:10:04  21.312  70.3616
2016-04-21 21:20:04  21.187  70.1366
2016-04-21 21:30:04  20.937  69.6866
2016-04-21 21:40:04  20.812  69.4616
2016-04-21 21:40:04  20.812  69.4616
2016-04-21 21:50:04  20.812  69.4616
2016-04-21 22:00:04  20.625  69.125
2016-04-21 22:10:05  20.5  68.9
2016-04-21 22:20:04  20.687  69.2366
2016-04-21 22:30:04  20.812  69.4616
2016-04-21 22:40:03  20.5  68.9
2016-04-21 22:50:03  20.937  69.6866
2016-04-21 23:00:05  21.187  70.1366
2016-04-21 23:10:04  21.25  70.25
2016-04-21 23:20:04  20.875  69.575
2016-04-21 23:30:04  20.937  69.6866
2016-04-21 23:40:03  21.062  69.9116
2016-04-21 23:50:04  21.062  69.9116
2016-04-22 00:00:04  20.937  69.6866
2016-04-22 00:10:04  20.875  69.575
2016-04-22 00:20:04  20.875  69.575
2016-04-22 00:30:03  20.5  68.9
2016-04-22 00:40:04  20.312  68.5616
2016-04-22 00:50:04  19.562  67.2116
2016-04-22 01:00:04  19.625  67.325
2016-04-22 01:10:04  19.687  67.4366
2016-04-22 01:20:04  19.937  67.8866
2016-04-22 01:30:04  19.562  67.2116
2016-04-22 01:40:05  19.437  66.9866
2016-04-22 01:50:04  19.937  67.8866
2016-04-22 02:00:04  19.312  66.7616
2016-04-22 02:10:04  19.375  66.875
2016-04-22 02:20:04  19.437  66.9866
2016-04-22 02:30:04  19.687  67.4366
2016-04-22 02:40:05  19.375  66.875
2016-04-22 02:50:04  19.5  67.1
2016-04-22 03:00:04  18.625  65.525
2016-04-22 03:10:04  18.125  64.625
2016-04-22 03:20:04  17.812  64.0616
2016-04-22 03:30:04  17.875  64.175
2016-04-22 03:40:04  17.687  63.8366
2016-04-22 03:50:04  17.625  63.725
2016-04-22 04:00:04  17.562  63.6116
2016-04-22 04:10:05  17.562  63.6116
2016-04-22 04:20:04  17.312  63.1616
2016-04-22 04:30:04  17.125  62.825
2016-04-22 04:40:04  16.875  62.375
2016-04-22 04:50:04  16.625  61.925
2016-04-22 05:00:04  16.187  61.1366
2016-04-22 05:10:03  16.312  61.3616
2016-04-22 05:20:04  16.25  61.25
2016-04-22 05:30:04  16.125  61.025
2016-04-22 05:40:04  15.875  60.575
2016-04-22 05:50:03  15.937  60.6866
2016-04-22 06:00:04  15.687  60.2366
2016-04-22 06:10:05  15.875  60.575
2016-04-22 06:20:04  16.25  61.25
2016-04-22 06:30:04  16.5  61.7
2016-04-22 06:40:04  16.75  62.15
2016-04-22 06:50:04  16.5  61.7
2016-04-22 07:00:04  16.5  61.7
2016-04-22 07:10:04  16.625  61.925
2016-04-22 07:20:04  16.687  62.0366
2016-04-22 07:30:04  16.875  62.375
2016-04-22 07:40:04  16.937  62.4866
2016-04-22 07:50:04  17.5  63.5
2016-04-22 08:00:04  18.562  65.4116
2016-04-22 08:10:04  19.812  67.6616
2016-04-22 08:20:04  19.437  66.9866
2016-04-22 08:30:04  19.625  67.325
2016-04-22 08:40:04  20  68
2016-04-22 08:50:04  20.437  68.7866
2016-04-22 09:00:04  20.625  69.125
2016-04-22 09:10:05  21.625  70.925
2016-04-22 09:20:05  21.812  71.2616
2016-04-22 09:30:04  22.687  72.8366
2016-04-22 09:40:05  21.937  71.4866
2016-04-22 09:50:04  21.562  70.8116
2016-04-22 10:00:04  22.062  71.7116
2016-04-22 10:10:04  22.187  71.9366
2016-04-22 10:20:04  21.75  71.15
2016-04-22 10:30:04  21.875  71.375
2016-04-22 10:40:04  22.437  72.3866
2016-04-22 10:50:04  23  73.4
2016-04-22 11:00:04  23.062  73.5116
2016-04-22 11:10:04  23.5  74.3
2016-04-22 11:20:04  24.5  76.1
2016-04-22 11:30:04  24.437  75.9866
2016-04-22 11:40:04  24.812  76.6616
2016-04-22 11:50:05  25.312  77.5616
2016-04-22 12:00:04  26.125  79.025
2016-04-22 12:10:05  25.875  78.575
2016-04-22 12:20:04  27.125  80.825
2016-04-22 12:30:04  27.312  81.1616
2016-04-22 12:40:04  28.125  82.625
2016-04-22 12:50:04  28.75  83.75
2016-04-22 13:00:04  27.812  82.0616
2016-04-22 13:10:04  27.812  82.0616
2016-04-22 13:20:05  27.375  81.275
2016-04-22 13:30:04  27.375  81.275
2016-04-22 13:40:04  25.25  77.45
2016-04-22 13:50:04  26  78.8
2016-04-22 14:00:04  27.687  81.8366
2016-04-22 14:10:05  28.437  83.1866
2016-04-22 14:20:04  29  84.2
2016-04-22 14:30:04  28.937  84.0866
2016-04-22 14:40:04  30.375  86.675
2016-04-22 14:50:05  28.875  83.975
2016-04-22 15:00:04  27.562  81.6116
2016-04-22 15:10:04  28.125  82.625
2016-04-22 15:20:04  29.437  84.9866
2016-04-22 15:30:05  31.187  88.1366
2016-04-22 15:40:04  29  84.2
2016-04-22 15:50:04  29.062  84.3116
2016-04-22 16:00:04  27.75  81.95
2016-04-22 16:10:04  25.75  78.35
2016-04-22 16:20:05  25  77
2016-04-22 16:30:04  24.75  76.55
2016-04-22 16:40:04  24.375  75.875
2016-04-22 16:50:04  24.375  75.875
2016-04-22 17:00:05  23.937  75.0866
2016-04-22 17:10:04  23.937  75.0866
2016-04-22 17:20:05  24  75.2
2016-04-22 17:30:04  24.25  75.65
2016-04-22 17:40:05  24.437  75.9866
2016-04-22 17:50:04  24.187  75.5366
2016-04-22 18:00:04  23.937  75.0866
2016-04-22 18:10:04  23.687  74.6366
2016-04-22 18:20:05  23.562  74.4116
2016-04-22 18:30:04  23.437  74.1866
2016-04-22 18:40:04  23.312  73.9616
2016-04-22 18:50:04  23  73.4
2016-04-22 19:00:04  22.875  73.175
2016-04-22 19:10:04  22.937  73.2866
2016-04-22 19:20:04  22.812  73.0616
2016-04-22 19:30:04  22.5  72.5
2016-04-22 19:40:04  22.687  72.8366
2016-04-22 19:50:04  22.25  72.05
2016-04-22 20:00:04  21.75  71.15
2016-04-22 20:10:05  21.5  70.7
2016-04-22 20:20:04  21.375  70.475
2016-04-22 20:30:04  21.125  70.025
2016-04-22 20:40:04  21.062  69.9116
2016-04-22 20:50:04  21  69.8
2016-04-22 20:50:04  21  69.8
2016-04-22 21:00:04  21  69.8
2016-04-22 21:10:04  21  69.8
2016-04-22 21:20:04  21.875  71.375
2016-04-22 21:30:04  21.875  71.375
2016-04-22 21:40:03  22  71.6
2016-04-22 21:50:05  21.062  69.9116
2016-04-22 22:00:04  20.875  69.575
2016-04-22 22:10:04  20.812  69.4616
2016-04-22 22:20:04  21.75  71.15
2016-04-22 22:30:04  21.812  71.2616
2016-04-22 22:40:04  21.312  70.3616
2016-04-22 22:50:04  21.312  70.3616
2016-04-22 23:00:04  21.5  70.7
2016-04-22 23:10:04  21.687  71.0366
2016-04-22 23:20:04  21.75  71.15
2016-04-22 23:30:04  19.937  67.8866
2016-04-22 23:40:04  19.375  66.875
2016-04-22 23:50:04  20.312  68.5616
2016-04-23 00:00:04  20.375  68.675
2016-04-23 00:10:04  20.812  69.4616
2016-04-23 00:20:04  20.812  69.4616
2016-04-23 00:30:04  19.5  67.1
2016-04-23 00:40:04  18.437  65.1866
2016-04-23 00:50:04  19.687  67.4366
2016-04-23 01:00:04  20  68
2016-04-23 01:10:04  20.312  68.5616
2016-04-23 01:20:04  20.562  69.0116
2016-04-23 01:30:04  20.75  69.35
2016-04-23 01:40:04  19.875  67.775
2016-04-23 01:50:04  19.875  67.775
2016-04-23 02:00:04  20.75  69.35
2016-04-23 02:10:04  20.937  69.6866
2016-04-23 02:20:05  19.625  67.325
2016-04-23 02:30:04  20  68
2016-04-23 02:40:04  20.062  68.1116
2016-04-23 02:50:04  19.625  67.325
2016-04-23 03:00:04  19.125  66.425
2016-04-23 03:10:04  19  66.2
2016-04-23 03:20:04  19.125  66.425
2016-04-23 03:30:04  19.312  66.7616
2016-04-23 03:40:04  20.375  68.675
2016-04-23 03:40:04  20.375  68.675
2016-04-23 03:50:04  19.062  66.3116
2016-04-23 04:00:04  18.687  65.6366
2016-04-23 04:10:04  18.437  65.1866
2016-04-23 04:20:04  18.25  64.85
2016-04-23 04:30:03  18.375  65.075
2016-04-23 04:40:04  18.375  65.075
2016-04-23 04:50:04  18.312  64.9616
2016-04-23 05:00:04  18.375  65.075
2016-04-23 05:10:04  18.125  64.625
2016-04-23 05:20:04  17.687  63.8366
2016-04-23 05:30:04  17.562  63.6116
2016-04-23 05:40:04  17.437  63.3866
2016-04-23 05:50:04  17.5  63.5
2016-04-23 06:00:04  17.437  63.3866
2016-04-23 06:10:04  17.375  63.275
2016-04-23 06:20:04  17.25  63.05
2016-04-23 06:30:04  17.312  63.1616
2016-04-23 06:40:04  17.125  62.825
2016-04-23 06:50:04  17.062  62.7116
2016-04-23 07:00:04  17.187  62.9366
2016-04-23 07:10:04  17.187  62.9366
2016-04-23 07:20:04  17  62.6
2016-04-23 07:30:04  17.375  63.275
2016-04-23 07:40:04  17.312  63.1616
2016-04-23 07:50:04  16.5  61.7
2016-04-23 08:00:04  16.437  61.5866
2016-04-23 08:10:03  16.312  61.3616
2016-04-23 08:20:04  16.187  61.1366
2016-04-23 08:30:04  16.25  61.25
2016-04-23 08:40:04  16.375  61.475
2016-04-23 08:50:04  16.562  61.8116
2016-04-23 09:00:04  17  62.6
2016-04-23 09:10:04  16.562  61.8116
2016-04-23 09:20:04  16.562  61.8116
2016-04-23 09:30:04  16.625  61.925
2016-04-23 09:40:04  16.687  62.0366
2016-04-23 09:50:04  16.375  61.475
2016-04-23 10:00:04  16.25  61.25
2016-04-23 10:10:04  16.25  61.25
2016-04-23 10:20:04  17  62.6
2016-04-23 10:30:04  16.812  62.2616
2016-04-23 10:40:04  17.062  62.7116
2016-04-23 10:50:04  17.437  63.3866
2016-04-23 11:00:04  17.125  62.825
2016-04-23 11:10:04  16.312  61.3616
2016-04-23 11:20:04  16.187  61.1366
2016-04-23 11:30:04  17.375  63.275
2016-04-23 11:40:04  17.75  63.95
2016-04-23 11:50:04  19.125  66.425
2016-04-23 12:00:04  18.75  65.75
2016-04-23 12:10:04  18.875  65.975
2016-04-23 12:20:04  19.187  66.5366
2016-04-23 12:30:04  19.25  66.65
2016-04-23 12:40:04  18.312  64.9616
2016-04-23 12:50:04  18.562  65.4116
2016-04-23 13:00:04  18.562  65.4116
2016-04-23 13:10:04  17.875  64.175
2016-04-23 13:20:04  17.937  64.2866
2016-04-23 13:30:04  18.687  65.6366
2016-04-23 13:40:04  19.312  66.7616
2016-04-23 13:50:04  19.562  67.2116
2016-04-23 14:00:04  19.687  67.4366
2016-04-23 14:00:04  19.687  67.4366
2016-04-23 14:10:05  19.125  66.425
2016-04-23 14:20:04  19.687  67.4366
2016-04-23 14:30:04  19.812  67.6616
2016-04-23 14:40:04  20.312  68.5616
2016-04-23 14:50:03  21.125  70.025
2016-04-23 15:00:05  21.562  70.8116
2016-04-23 15:10:04  22.187  71.9366
2016-04-23 15:20:04  22.5  72.5
2016-04-23 15:30:04  22.75  72.95
2016-04-23 15:40:04  23.687  74.6366
2016-04-23 15:50:03  25.687  78.2366
2016-04-23 16:00:04  27.187  80.9366
2016-04-23 16:10:04  27.187  80.9366
2016-04-23 16:20:04  27.187  80.9366
2016-04-23 16:30:04  28.562  83.4116
2016-04-23 16:40:04  29.437  84.9866
2016-04-23 16:50:04  30  86
2016-04-23 17:00:04  29.187  84.5366
2016-04-23 17:10:04  30.937  87.6866
2016-04-23 17:20:04  31.687  89.0366
2016-04-23 17:30:04  30.812  87.4616
2016-04-23 17:40:04  31.75  89.15
2016-04-23 17:50:04  31.062  87.9116
2016-04-23 18:00:04  31.437  88.5866
2016-04-23 18:10:04  30.375  86.675
2016-04-23 18:20:04  29.812  85.6616
2016-04-23 18:30:04  28.5  83.3
2016-04-23 18:40:04  29.75  85.55
2016-04-23 18:50:04  28.187  82.7366
2016-04-23 19:00:03  27.125  80.825
2016-04-23 19:10:03  26  78.8
2016-04-23 19:20:04  24.312  75.7616
2016-04-23 19:30:04  20.562  69.0116
2016-04-23 19:40:04  17.437  63.3866
2016-04-23 19:50:03  16.187  61.1366
2016-04-23 20:00:04  15.75  60.35
2016-04-23 20:10:04  15.375  59.675
2016-04-23 20:20:04  15.062  59.1116
2016-04-23 20:30:04  15.062  59.1116
2016-04-23 20:40:04  14.75  58.55
2016-04-23 20:50:04  14.625  58.325
2016-04-23 21:00:03  14.312  57.7616
2016-04-23 21:10:04  14.125  57.425
2016-04-23 21:20:04  14  57.2
2016-04-23 21:30:04  13.875  56.975
2016-04-23 21:40:04  13.75  56.75
2016-04-23 21:50:04  13.375  56.075
2016-04-23 22:00:04  13.25  55.85
2016-04-23 22:10:05  13.062  55.5116
2016-04-23 22:20:04  12.812  55.0616
2016-04-23 22:30:04  12.625  54.725
2016-04-23 22:40:04  12.5  54.5
2016-04-23 22:50:04  12.25  54.05
2016-04-23 23:00:04  12.25  54.05
2016-04-23 23:10:04  12.125  53.825
2016-04-23 23:20:04  11.937  53.4866
2016-04-23 23:30:04  11.687  53.0366
2016-04-23 23:40:04  11.625  52.925
2016-04-23 23:50:04  11.25  52.25
2016-04-24 00:00:04  10.937  51.6866
2016-04-24 00:10:04  10.812  51.4616
2016-04-24 00:20:04  10.625  51.125
2016-04-24 00:30:04  10.562  51.0116
2016-04-24 00:40:04  10.5  50.9
2016-04-24 00:50:04  10.25  50.45
2016-04-24 01:00:05  10.187  50.3366
2016-04-24 01:10:04  10.125  50.225
2016-04-24 01:20:04  10  50
2016-04-24 01:30:04  9.75  49.55
2016-04-24 01:40:04  9.75  49.55
2016-04-24 01:50:04  9.625  49.325
2016-04-24 02:00:04  9.625  49.325
2016-04-24 02:10:04  9.312  48.7616
2016-04-24 02:20:04  9.125  48.425
2016-04-24 02:30:04  9.562  49.2116
2016-04-24 02:40:04  9.25  48.65
2016-04-24 02:50:04  8.875  47.975
2016-04-24 03:00:04  8.75  47.75
2016-04-24 03:10:04  8.75  47.75
2016-04-24 03:20:04  8.75  47.75
2016-04-24 03:30:04  9.062  48.3116
2016-04-24 03:40:04  8.875  47.975
2016-04-24 03:50:04  8.812  47.8616
2016-04-24 04:00:04  8.25  46.85
2016-04-24 04:10:04  7.812  46.0616
2016-04-24 04:20:04  7.812  46.0616
2016-04-24 04:30:04  7.625  45.725
2016-04-24 04:40:04  7.687  45.8366
2016-04-24 04:50:04  7.687  45.8366
2016-04-24 05:00:04  8.375  47.075
2016-04-24 05:10:04  8.625  47.525
2016-04-24 05:20:04  8.125  46.625
2016-04-24 05:30:04  7.812  46.0616
2016-04-24 05:40:03  7.875  46.175
2016-04-24 05:50:04  8  46.4
2016-04-24 06:00:04  7.875  46.175
2016-04-24 06:10:04  8.25  46.85
2016-04-24 06:20:04  8.187  46.7366
2016-04-24 06:30:04  8.375  47.075
2016-04-24 06:40:04  8.187  46.7366
2016-04-24 06:50:04  8.312  46.9616
2016-04-24 07:00:04  8.687  47.6366
2016-04-24 07:10:04  8.937  48.0866
2016-04-24 07:20:04  9  48.2
2016-04-24 07:30:03  8.812  47.8616
2016-04-24 07:40:04  9.125  48.425
2016-04-24 07:50:05  9.187  48.5366
2016-04-24 08:00:03  9.187  48.5366
2016-04-24 08:10:04  9.562  49.2116
2016-04-24 08:20:04  9.562  49.2116
2016-04-24 08:30:04  10  50
2016-04-24 08:40:04  10.125  50.225
2016-04-24 08:50:04  9.937  49.8866
2016-04-24 09:00:05  10.5  50.9
2016-04-24 09:10:04  10.312  50.5616
2016-04-24 09:20:04  10.625  51.125
2016-04-24 09:30:04  11.062  51.9116
2016-04-24 09:40:04  11.187  52.1366
2016-04-24 09:40:04  11.187  52.1366
2016-04-24 09:50:04  12.312  54.1616
2016-04-24 10:00:04  12.125  53.825
2016-04-24 10:10:04  12.562  54.6116
2016-04-24 10:20:03  12.437  54.3866
2016-04-24 10:30:04  12.937  55.2866
2016-04-24 10:40:04  13.437  56.1866
2016-04-24 10:50:05  13.375  56.075
2016-04-24 11:00:05  14.312  57.7616
2016-04-24 11:10:04  13.812  56.8616
2016-04-24 11:20:04  13.687  56.6366
2016-04-24 11:30:04  14.312  57.7616
2016-04-24 11:40:04  15.187  59.3366
2016-04-24 11:50:04  15.125  59.225
2016-04-24 12:00:05  16.5  61.7
2016-04-24 12:10:05  17.062  62.7116
2016-04-24 12:20:05  16.75  62.15
2016-04-24 12:30:04  17  62.6
2016-04-24 12:40:04  16.5  61.7
2016-04-24 12:50:04  17.875  64.175
2016-04-24 13:00:04  17.187  62.9366
2016-04-24 13:10:04  17.125  62.825
2016-04-24 13:20:04  17.125  62.825
2016-04-24 13:30:04  18  64.4
2016-04-24 13:40:04  18.5  65.3
2016-04-24 13:50:05  18.75  65.75
2016-04-24 14:00:04  19  66.2
2016-04-24 14:10:04  20.312  68.5616
2016-04-24 14:20:04  21.375  70.475
2016-04-24 14:30:04  21.5  70.7
2016-04-24 14:40:04  22.187  71.9366
2016-04-24 14:50:04  22.687  72.8366
2016-04-24 15:00:04  22.812  73.0616
2016-04-24 15:10:04  22.812  73.0616
2016-04-24 15:20:04  23.125  73.625
2016-04-24 15:30:05  22.25  72.05
2016-04-24 15:40:04  23.75  74.75
2016-04-24 15:50:04  28.187  82.7366
2016-04-24 16:00:04  29.437  84.9866
2016-04-24 16:10:04  30.937  87.6866
2016-04-24 16:20:04  34.5  94.1
2016-04-24 16:30:05  32.5  90.5
2016-04-24 16:40:04  34.437  93.9866
2016-04-24 16:50:04  33.375  92.075
2016-04-24 17:00:04  34.125  93.425
2016-04-24 17:10:04  34.812  94.6616
2016-04-24 17:20:03  35.437  95.7866
2016-04-24 17:30:04  36.625  97.925
2016-04-24 17:40:04  34.437  93.9866
2016-04-24 17:50:04  35.187  95.3366
2016-04-24 18:00:04  35.5  95.9
2016-04-24 18:10:04  37.75  99.95
2016-04-24 18:20:05  33.5  92.3
2016-04-24 18:30:05  36.375  97.475
2016-04-24 18:40:05  27.812  82.0616
2016-04-24 18:50:04  26.312  79.3616
2016-04-24 19:00:04  21.875  71.375
2016-04-24 19:10:04  26.375  79.475
2016-04-24 19:20:04  28.875  83.975
2016-04-24 19:30:04  22.562  72.6116
2016-04-24 19:40:04  19.062  66.3116
2016-04-24 19:50:04  17.75  63.95
2016-04-24 20:00:04  16.625  61.925
2016-04-24 20:10:05  16.187  61.1366
2016-04-24 20:20:04  15.75  60.35
2016-04-24 20:30:04  15.437  59.7866
2016-04-24 20:40:04  15.25  59.45
2016-04-24 20:50:04  15  59
2016-04-24 21:00:04  15  59
2016-04-24 21:10:04  14.562  58.2116
2016-04-24 21:20:04  14.5  58.1
2016-04-24 21:30:04  14.437  57.9866
2016-04-24 21:40:05  14.437  57.9866
2016-04-24 21:50:04  14.312  57.7616
2016-04-24 22:00:04  14.375  57.875
2016-04-24 22:10:04  14.062  57.3116
2016-04-24 22:20:04  14.312  57.7616
2016-04-24 22:30:04  13.937  57.0866
2016-04-24 22:40:04  14  57.2
